zona_eleitoral,codigo_zona_eleitoral,estado,municipio,codigo_municipio
0068,68,PI,BELÉM DO PIAUÍ,12335
0047,47,PI,BENEDITINOS,10316
0067,67,PI,BERTOLÍNIA,10332
0038,38,PI,BETÂNIA DO PIAUÍ,12122
0006,6,PI,BOA HORA,10669
0028,28,PI,BOCAINA,10359
0015,15,PI,BOM JESUS,10375
0033,33,PI,BOM PRINCÍPIO DO PIAUÍ,10065
0095,95,PI,BONFIM DO PIAUÍ,10081
0071,71,PI,BOQUEIRÃO DO PIAUÍ,12149
0011,11,PI,BRASILEIRA,10006
0036,36,PI,BREJO DO PIAUÍ,10642
0033,33,PI,BURITI DOS LOPES,10391
0034,34,PI,BURITI DOS MONTES,10103
0006,6,PI,CABECEIRAS DO PIAUÍ,10120
0094,94,PI,CAJAZEIRAS DO PIAUÍ,12343
0091,91,PI,CAJUEIRO DA PRAIA,12572
0040,40,PI,CALDEIRÃO GRANDE DO PIAUÍ,10146
0090,90,PI,CAMPINAS DO PIAUÍ,10413
0069,69,PI,CAMPO ALEGRE DO FIDALGO,12351
0019,19,PI,CAMPO GRANDE DO PIAUÍ,10723
0049,49,PI,CAMPO LARGO DO PIAUÍ,10740
0007,7,PI,CAMPO MAIOR,10430
0096,96,PI,CAMPO MAIOR,10430
0025,25,PI,CANAVIEIRA,10162
0036,36,PI,CANTO DO BURITI,10456
0071,71,PI,CAPITÃO DE CAMPOS,10472
0069,69,PI,CAPITÃO GERVÁSIO OLIVEIRA,10707
0079,79,PI,CARACOL,10499
0033,33,PI,CARAÚBAS DO PIAUÍ,12670
0056,56,PI,CARIDADE DO PIAUÍ,12165
0034,34,PI,CASTELO DO PIAUÍ,10510
0033,33,PI,CAXINGÓ,12688
0053,53,PI,COCAL,10537
0071,71,PI,COCAL DE TELHA,12360
0053,53,PI,COCAL DOS ALVES,12696
0032,32,PI,COIVARAS,10189
0067,67,PI,COLÔNIA DO GURGUÉIA,10200
0094,94,PI,COLÔNIA DO PIAUÍ,10227
0090,90,PI,CONCEIÇÃO DO CANINDÉ,10553
0013,13,PI,CORONEL JOSÉ DIAS,10243
0022,22,PI,CORRENTE,10570
0022,22,PI,CRISTALÂNDIA DO PIAUÍ,10596
0059,59,PI,CRISTINO CASTRO,10618
0026,26,PI,CURIMATÁ,10634
0015,15,PI,CURRAIS,10766
0056,56,PI,CURRAL NOVO DO PIAUÍ,12181
0058,58,PI,CURRALINHOS,12580
0054,54,PI,DEMERVAL LOBÃO,10650
0095,95,PI,DIRCEU ARCOVERDE,12297
0062,62,PI,DOM EXPEDITO LOPES,10677
0013,13,PI,DOM INOCÊNCIO,10685
0012,12,PI,DOMINGOS MOURÃO,11410
0048,48,PI,ELESBÃO VELOSO,10693
0067,67,PI,ELISEU MARTINS,10715
0041,41,PI,ESPERANTINA,10731
0095,95,PI,FARTURA DO PIAUÍ,10260
0072,72,PI,FLORES DO PIAUÍ,10758
0090,90,PI,FLORESTA DO PIAUÍ,12637
0009,9,PI,FLORIANO,10774
0048,48,PI,FRANCINÓPOLIS,10790
0061,61,PI,FRANCISCO AYRES,10812
0068,68,PI,FRANCISCO MACEDO,12378
0028,28,PI,FRANCISCO SANTOS,10839
0040,40,PI,FRONTEIRAS,10855
0062,62,PI,GEMINIANO,10782
0035,35,PI,GILBUÉS,10871
0046,46,PI,GUADALUPE,10898
0079,79,PI,GUARIBAS,10804
0052,52,PI,HUGO NAPOLEÃO,10910
0004,4,PI,ILHA GRANDE,10820
0064,64,PI,INHUMA,10936
0064,64,PI,IPIRANGA DO PIAUÍ,10952
0057,57,PI,ISAÍAS COELHO,10979
0057,57,PI,ITAINÓPOLIS,10995
0072,72,PI,ITAUEIRA,11010
0038,38,PI,JACOBINA DO PIAUÍ,10286
0019,19,PI,JAICÓS,11037
0043,43,PI,JARDIM DO MULATO,10308
0007,7,PI,JATOBÁ DO PIAUÍ,12394
0025,25,PI,JERUMENHA,11053
0041,41,PI,JOAQUIM PIRES,11070
0027,27,PI,JOCA MARQUES,12408
0024,24,PI,JOSÉ DE FREITAS,11096
0020,20,PI,JOÃO COSTA,12386
0034,34,PI,JUAZEIRO DO PIAUÍ,12416
0079,79,PI,JUREMA,10847
0088,88,PI,JÚLIO BORGES,12203
0016,16,PI,LAGOA ALEGRE,10324
0012,12,PI,LAGOA DE SÃO FRANCISCO,10863
0069,69,PI,LAGOA DO BARRO DO PIAUÍ,10340
0054,54,PI,LAGOA DO PIAUÍ,12424
0089,89,PI,LAGOA DO SÍTIO,12220
0052,52,PI,LAGOINHA DO PIAUÍ,12432
0046,46,PI,LANDRI SALES,11118
0091,91,PI,LUIS CORREIA,11134
0027,27,PI,LUZILÂNDIA,11150
0027,27,PI,MADEIRO,12440
0067,67,PI,MANOEL EMÍDIO,11177
0068,68,PI,MARCOLÂNDIA,10367
0046,46,PI,MARCOS PARENTE,11193
0019,19,PI,MASSAPÊ DO PIAUÍ,12467
0080,80,PI,MATIAS OLÍMPIO,11215
0017,17,PI,MIGUEL ALVES,11231
0058,58,PI,MIGUEL LEÃO,11258
0012,12,PI,MILTON BRANDÃO,12246
0058,58,PI,MONSENHOR GIL,11274
0028,28,PI,MONSENHOR HIPÓLITO,11290
0035,35,PI,MONTE ALEGRE DO PIAUÍ,11312
0088,88,PI,MORRO CABEÇA NO TEMPO,10880
0041,41,PI,MORRO DO CHAPÉU DO PIAUÍ,12459
0033,33,PI,MURICI DOS PORTELAS,12475
0061,61,PI,NAZARÉ DO PIAUÍ,11339
0097,97,PI,NAZÁRIA,12726
0096,96,PI,NOSSA SENHORA DE NAZARÉ,10928
0049,49,PI,NOSSA SENHORA DOS REMÉDIOS,11355
0069,69,PI,NOVA SANTA RITA,10960
0018,18,PI,NOVO ORIENTE DO PIAUÍ,11371
0047,47,PI,NOVO SANTO ANTÔNIO,10901
0005,5,PI,OEIRAS,11398
0052,52,PI,OLHO D&apos;ÁGUA DO PIAUÍ,12483
0068,68,PI,PADRE MARCOS,11436
0037,37,PI,PAES LANDIM,11452
0036,36,PI,PAJEÚ DO PIAUÍ,12262
0059,59,PI,PALMEIRA DO PIAUÍ,11479
0008,8,PI,PALMEIRAIS,11495
0010,10,PI,PAQUETÁ,10944
0026,26,PI,PARNAGUÁ,11517
0003,3,PI,PARNAÍBA,11533
0004,4,PI,PARNAÍBA,11533
0074,74,PI,PASSAGEM FRANCA DO PIAUÍ,10405
0019,19,PI,PATOS DO PIAUÍ,10383
0032,32,PI,PAU D&apos;ARCO DO PIAUÍ,12718
0038,38,PI,PAULISTANA,11550
0072,72,PI,PAVUSSU,12289
0012,12,PI,PEDRO II,11576
0069,69,PI,PEDRO LAURENTINO,12491
0010,10,PI,PICOS,11592
0089,89,PI,PIMENTEIRAS,11614
0029,29,PI,PIO IX,11630
0021,21,PI,PIRACURUCA,11657
0011,11,PI,PIRIPIRI,11673
0049,49,PI,PORTO,11690
0014,14,PI,PORTO ALEGRE DO PIAUÍ,12599
0074,74,PI,PRATA DO PIAUÍ,11711
0038,38,PI,QUEIMADA NOVA,10421
0015,15,PI,REDENÇÃO DO GURGUÉIA,11738
0043,43,PI,REGENERAÇÃO,11754
0026,26,PI,RIACHO FRIO,12300
0072,72,PI,RIBEIRA DO PIAUÍ,12602
0044,44,PI,RIBEIRO GONÇALVES,11770
0072,72,PI,RIO GRANDE DO PIAUÍ,11797
0062,62,PI,SANTA CRUZ DO PIAUÍ,11819
0074,74,PI,SANTA CRUZ DOS MILAGRES,10448
0035,35,PI,SANTA FILOMENA,11835
0059,59,PI,SANTA LUZ,11851
0005,5,PI,SANTA ROSA DO PIAUÍ,10464
0062,62,PI,SANTANA DO PIAUÍ,10480
0028,28,PI,SANTO ANTÔNIO DE LISBOA,11878
0030,30,PI,SANTO ANTÔNIO DOS MILAGRES,12653
0090,90,PI,SANTO INÁCIO DO PIAUÍ,11894
0022,22,PI,SEBASTIÃO BARROS,12041
0067,67,PI,SEBASTIÃO LEAL,12068
0007,7,PI,SIGEFREDO PACHECO,10545
0037,37,PI,SIMPLÍCIO MENDES,12157
0056,56,PI,SIMÕES,12130
0037,37,PI,SOCORRO DO PIAUÍ,12173
0062,62,PI,SUSSUAPARA,12513
0095,95,PI,SÃO BRAZ DO PIAUÍ,10502
0090,90,PI,SÃO FRANCISCO DE ASSIS DO PIAUÍ,12505
0094,94,PI,SÃO FRANCISCO DO PIAUÍ,11932
0074,74,PI,SÃO FÉLIX DO PIAUÍ,11916
0035,35,PI,SÃO GONÇALO DO GURGUÉIA,12610
0030,30,PI,SÃO GONÇALO DO PIAUÍ,11959
0021,21,PI,SÃO JOSÉ DO DIVINO,10529
0061,61,PI,SÃO JOSÉ DO PEIXE,12017
0064,64,PI,SÃO JOSÉ DO PIAUÍ,12033
0028,28,PI,SÃO JOÃO DA CANABRAVA,11088
0021,21,PI,SÃO JOÃO DA FRONTEIRA,12009
0047,47,PI,SÃO JOÃO DA SERRA,11975
0005,5,PI,SÃO JOÃO DA VARJOTA,12025
0080,80,PI,SÃO JOÃO DO ARRAIAL,10987
0020,20,PI,SÃO JOÃO DO PIAUÍ,11991
0040,40,PI,SÃO JULIÃO,12050
0013,13,PI,SÃO LOURENÇO DO PIAUÍ,10561
0028,28,PI,SÃO LUIS DO PIAUÍ,12629
0074,74,PI,SÃO MIGUEL DA BAIXA GRANDE,12661
0094,94,PI,SÃO MIGUEL DO FIDALGO,12700
0039,39,PI,SÃO MIGUEL DO TAPUIO,12076
0030,30,PI,SÃO PEDRO DO PIAUÍ,12092
0013,13,PI,SÃO RAIMUNDO NONATO,12114
0036,36,PI,TAMBORIL DO PIAUÍ,12530
0048,48,PI,TANQUE DO PIAUÍ,12521
0002,2,PI,TERESINA,12190
0063,63,PI,TERESINA,12190
0097,97,PI,TERESINA,12190
0098,98,PI,TERESINA,12190
0001,1,PI,TERESINA,12190
0016,16,PI,UNIÃO,12211
0014,14,PI,URUÇUÍ,12238
0018,18,PI,VALENÇA DO PIAUÍ,12254
0057,57,PI,VERA MENDES,12556
0068,68,PI,VILA NOVA DO PIAUÍ,12548
0095,95,PI,VÁRZEA BRANCA,10588
0048,48,PI,VÁRZEA GRANDE,12270
0062,62,PI,WALL FERRAZ,12564
0052,52,PI,ÁGUA BRANCA,10030
0116,116,RJ,ANGRA DOS REIS,58017
0147,147,RJ,ANGRA DOS REIS,58017
0034,34,RJ,APERIBÉ,58181
0092,92,RJ,ARARUAMA,58033
0174,174,RJ,AREAL,58220
0172,172,RJ,ARMAÇÃO DOS BÚZIOS,58408
0146,146,RJ,ARRAIAL DO CABO,59277
0093,93,RJ,BARRA DO PIRAÍ,58050
0091,91,RJ,BARRA MANSA,58076
0094,94,RJ,BARRA MANSA,58076
0152,152,RJ,BELFORD ROXO,58041
0153,153,RJ,BELFORD ROXO,58041
0155,155,RJ,BELFORD ROXO,58041
0154,154,RJ,BELFORD ROXO,58041
0042,42,RJ,BOM JARDIM,58092
0095,95,RJ,BOM JESUS DO ITABAPOANA,58114
0256,256,RJ,CABO FRIO,58130
0096,96,RJ,CABO FRIO,58130
0049,49,RJ,CACHOEIRAS DE MACACU,58157
0097,97,RJ,CAMBUCI,58173
0076,76,RJ,CAMPOS DOS GOYTACAZES,58190
0098,98,RJ,CAMPOS DOS GOYTACAZES,58190
0129,129,RJ,CAMPOS DOS GOYTACAZES,58190
0075,75,RJ,CAMPOS DOS GOYTACAZES,58190
0101,101,RJ,CANTAGALO,58211
0255,255,RJ,CARAPEBUS,58300
0141,141,RJ,CARDOSO MOREIRA,58068
0102,102,RJ,CARMO,58238
0050,50,RJ,CASIMIRO DE ABREU,58254
0040,40,RJ,COMENDADOR LEVY GASPARIAN,58165
0051,51,RJ,CONCEIÇÃO DE MACABU,58270
0052,52,RJ,CORDEIRO,58297
0042,42,RJ,DUAS BARRAS,58319
0126,126,RJ,DUQUE DE CAXIAS,58335
0200,200,RJ,DUQUE DE CAXIAS,58335
0128,128,RJ,DUQUE DE CAXIAS,58335
0078,78,RJ,DUQUE DE CAXIAS,58335
0079,79,RJ,DUQUE DE CAXIAS,58335
0103,103,RJ,DUQUE DE CAXIAS,58335
0127,127,RJ,DUQUE DE CAXIAS,58335
0074,74,RJ,ENGENHEIRO PAULO DE FRONTIN,58351
0149,149,RJ,GUAPIMIRIM,58106
0181,181,RJ,IGUABA GRANDE,58262
0151,151,RJ,ITABORAÍ,58378
0104,104,RJ,ITABORAÍ,58378
0105,105,RJ,ITAGUAÍ,58394
0141,141,RJ,ITALVA,59293
0106,106,RJ,ITAOCARA,58416
0107,107,RJ,ITAPERUNA,58432
0198,198,RJ,ITATIAIA,58440
0139,139,RJ,JAPERI,58149
0112,112,RJ,LAJE DO MURIAÉ,58459
0109,109,RJ,MACAÉ,58475
0254,254,RJ,MACAÉ,58475
0052,52,RJ,MACUCO,58386
0148,148,RJ,MAGÉ,58491
0110,110,RJ,MAGÉ,58491
0054,54,RJ,MANGARATIBA,58513
0055,55,RJ,MARICÁ,58530
0056,56,RJ,MENDES,58556
0150,150,RJ,MESQUITA,58467
0083,83,RJ,MESQUITA,58467
0048,48,RJ,MIGUEL PEREIRA,58572
0112,112,RJ,MIRACEMA,58599
0043,43,RJ,NATIVIDADE,58610
0201,201,RJ,NILÓPOLIS,58637
0221,221,RJ,NILÓPOLIS,58637
0072,72,RJ,NITERÓI,58653
0144,144,RJ,NITERÓI,58653
0071,71,RJ,NITERÓI,58653
0199,199,RJ,NITERÓI,58653
0026,26,RJ,NOVA FRIBURGO,58670
0222,222,RJ,NOVA FRIBURGO,58670
0084,84,RJ,NOVA IGUAÇU,58696
0156,156,RJ,NOVA IGUAÇU,58696
0158,158,RJ,NOVA IGUAÇU,58696
0159,159,RJ,NOVA IGUAÇU,58696
0157,157,RJ,NOVA IGUAÇU,58696
0027,27,RJ,NOVA IGUAÇU,58696
0070,70,RJ,PARACAMBI,58718
0057,57,RJ,PARATY,58750
0028,28,RJ,PARAÍBA DO SUL,58734
0048,48,RJ,PATY DO ALFERES,59315
0065,65,RJ,PETRÓPOLIS,58777
0029,29,RJ,PETRÓPOLIS,58777
0030,30,RJ,PINHEIRAL,58246
0030,30,RJ,PIRAÍ,58793
0045,45,RJ,PORCIÚNCULA,58815
0183,183,RJ,PORTO REAL,58327
0183,183,RJ,QUATIS,58025
0138,138,RJ,QUEIMADOS,58122
0255,255,RJ,QUISSAMÃ,58009
0198,198,RJ,RESENDE,58831
0031,31,RJ,RESENDE,58831
0032,32,RJ,RIO BONITO,58858
0108,108,RJ,RIO CLARO,58874
0111,111,RJ,RIO DAS FLORES,58890
0184,184,RJ,RIO DAS OSTRAS,58203
0009,9,RJ,RIO DE JANEIRO,60011
0025,25,RJ,RIO DE JANEIRO,60011
0010,10,RJ,RIO DE JANEIRO,60011
0017,17,RJ,RIO DE JANEIRO,60011
0167,167,RJ,RIO DE JANEIRO,60011
0180,180,RJ,RIO DE JANEIRO,60011
0188,188,RJ,RIO DE JANEIRO,60011
0192,192,RJ,RIO DE JANEIRO,60011
0211,211,RJ,RIO DE JANEIRO,60011
0216,216,RJ,RIO DE JANEIRO,60011
0219,219,RJ,RIO DE JANEIRO,60011
0230,230,RJ,RIO DE JANEIRO,60011
0245,245,RJ,RIO DE JANEIRO,60011
0182,182,RJ,RIO DE JANEIRO,60011
0204,204,RJ,RIO DE JANEIRO,60011
0246,246,RJ,RIO DE JANEIRO,60011
0004,4,RJ,RIO DE JANEIRO,60011
0014,14,RJ,RIO DE JANEIRO,60011
0241,241,RJ,RIO DE JANEIRO,60011
0007,7,RJ,RIO DE JANEIRO,60011
0023,23,RJ,RIO DE JANEIRO,60011
0169,169,RJ,RIO DE JANEIRO,60011
0170,170,RJ,RIO DE JANEIRO,60011
0218,218,RJ,RIO DE JANEIRO,60011
0238,238,RJ,RIO DE JANEIRO,60011
0243,243,RJ,RIO DE JANEIRO,60011
0005,5,RJ,RIO DE JANEIRO,60011
0021,21,RJ,RIO DE JANEIRO,60011
0022,22,RJ,RIO DE JANEIRO,60011
0118,118,RJ,RIO DE JANEIRO,60011
0123,123,RJ,RIO DE JANEIRO,60011
0161,161,RJ,RIO DE JANEIRO,60011
0176,176,RJ,RIO DE JANEIRO,60011
0185,185,RJ,RIO DE JANEIRO,60011
0214,214,RJ,RIO DE JANEIRO,60011
0229,229,RJ,RIO DE JANEIRO,60011
0233,233,RJ,RIO DE JANEIRO,60011
0234,234,RJ,RIO DE JANEIRO,60011
0119,119,RJ,RIO DE JANEIRO,60011
0125,125,RJ,RIO DE JANEIRO,60011
0242,242,RJ,RIO DE JANEIRO,60011
0008,8,RJ,RIO DE JANEIRO,60011
0016,16,RJ,RIO DE JANEIRO,60011
0024,24,RJ,RIO DE JANEIRO,60011
0120,120,RJ,RIO DE JANEIRO,60011
0122,122,RJ,RIO DE JANEIRO,60011
0162,162,RJ,RIO DE JANEIRO,60011
0179,179,RJ,RIO DE JANEIRO,60011
0191,191,RJ,RIO DE JANEIRO,60011
0060,60,RJ,SANTA MARIA MADALENA,58912
0034,34,RJ,SANTO ANTÔNIO DE PÁDUA,58939
0061,61,RJ,SAPUCAIA,59072
0062,62,RJ,SAQUAREMA,59099
0225,225,RJ,SEROPÉDICA,58424
0063,63,RJ,SILVA JARDIM,59110
0064,64,RJ,SUMIDOURO,59137
0035,35,RJ,SÃO FIDÉLIS,58955
0130,130,RJ,SÃO FRANCISCO DE ITABAPOANA,58289
0133,133,RJ,SÃO GONÇALO,58971
0036,36,RJ,SÃO GONÇALO,58971
0135,135,RJ,SÃO GONÇALO,58971
0068,68,RJ,SÃO GONÇALO,58971
0132,132,RJ,SÃO GONÇALO,58971
0069,69,RJ,SÃO GONÇALO,58971
0087,87,RJ,SÃO GONÇALO,58971
0107,107,RJ,SÃO JOSÉ DE UBÁ,58343
0196,196,RJ,SÃO JOSÉ DO VALE DO RIO PRETO,59331
0037,37,RJ,SÃO JOÃO DA BARRA,58998
0187,187,RJ,SÃO JOÃO DE MERITI,59013
0088,88,RJ,SÃO JOÃO DE MERITI,59013
0186,186,RJ,SÃO JOÃO DE MERITI,59013
0089,89,RJ,SÃO JOÃO DE MERITI,59013
0059,59,RJ,SÃO PEDRO DA ALDEIA,59030
0060,60,RJ,SÃO SEBASTIÃO DO ALTO,59056
0151,151,RJ,TANGUÁ,58360
0038,38,RJ,TERESÓPOLIS,59153
0195,195,RJ,TERESÓPOLIS,59153
0051,51,RJ,TRAJANO DE MORAES,59170
0040,40,RJ,TRÊS RIOS,59196
0174,174,RJ,TRÊS RIOS,59196
0111,111,RJ,VALENÇA,59218
0043,43,RJ,VARRE-SAI,58084
0041,41,RJ,VASSOURAS,59234
0131,131,RJ,VOLTA REDONDA,59250
0090,90,RJ,VOLTA REDONDA,59250
0022,22,RN,ACARI,16012
0018,18,RN,AFONSO BEZERRA,16055
0041,41,RN,ALEXANDRIA,16098
0037,37,RN,ALMINO AFONSO,16110
0047,47,RN,ALTO DO RODRIGUES,16136
0018,18,RN,ANGICOS,16152
0038,38,RN,ANTÔNIO MARTINS,16179
0035,35,RN,APODI,16195
0032,32,RN,AREIA BRANCA,16217
0067,67,RN,AREZ,16233
0029,29,RN,ASSÚ,16039
0058,58,RN,BARAÚNA,30031
0019,19,RN,BARCELONA,16292
0011,11,RN,BAÍA FORMOSA,16276
0062,62,RN,BENTO FERNANDES,16314
0053,53,RN,BOA SAÚDE,17035
0020,20,RN,BODÓ,16101
0005,5,RN,BOM JESUS,16330
0044,44,RN,BREJINHO,16357
0025,25,RN,CAICÓ,16390
0052,52,RN,CAIÇARA DO NORTE,16047
0017,17,RN,CAIÇARA DO RIO DO VENTO,16373
0031,31,RN,CAMPO GRANDE,16250
0068,68,RN,CAMPO REDONDO,16411
0011,11,RN,CANGUARETAMA,16438
0036,36,RN,CARAÚBAS,16454
0047,47,RN,CARNAUBAIS,16497
0022,22,RN,CARNAÚBA DOS DANTAS,16470
0006,6,RN,CEARÁ-MIRIM,16519
0020,20,RN,CERRO CORÁ,16535
0068,68,RN,CORONEL EZEQUIEL,16551
0043,43,RN,CORONEL JOÃO PESSOA,16578
0022,22,RN,CRUZETA,16594
0020,20,RN,CURRAIS NOVOS,16616
0043,43,RN,DOUTOR SEVERIANO,16632
0065,65,RN,ENCANTO,16659
0024,24,RN,EQUADOR,16675
0009,9,RN,ESPÍRITO SANTO,16691
0064,64,RN,EXTREMOZ,16713
0045,45,RN,FELIPE GUERRA,16730
0018,18,RN,FERNANDO PEDROZA,16144
0021,21,RN,FLORÂNIA,16756
0040,40,RN,FRANCISCO DANTAS,16772
0039,39,RN,FRUTUOSO GOMES,17515
0052,52,RN,GALINHOS,16799
0009,9,RN,GOIANINHA,16810
0049,49,RN,GOVERNADOR DIX-SEPT ROSADO,16837
0032,32,RN,GROSSOS,16853
0030,30,RN,GUAMARÉ,16870
0046,46,RN,IELMO MARINHO,16896
0054,54,RN,IPANGUAÇU,16918
0026,26,RN,IPUEIRA,16934
0054,54,RN,ITAJÁ,16080
0045,45,RN,ITAÚ,16950
0062,62,RN,JANDAÍRA,16993
0031,31,RN,JANDUÍS,17019
0016,16,RN,JAPI,17051
0010,10,RN,JARDIM DE ANGICOS,17078
0026,26,RN,JARDIM DE PIRANHAS,17094
0023,23,RN,JARDIM DO SERIDÓ,17116
0068,68,RN,JAÇANÃ,16977
0042,42,RN,JOSÉ DA PENHA,17175
0010,10,RN,JOÃO CÂMARA,17132
0041,41,RN,JOÃO DIAS,17159
0027,27,RN,JUCURUTU,17191
0009,9,RN,JUNDIÁ,16306
0015,15,RN,LAGOA D&apos;ANTA,17230
0044,44,RN,LAGOA DE PEDRAS,17256
0019,19,RN,LAGOA DE VELHOS,17272
0020,20,RN,LAGOA NOVA,17299
0044,44,RN,LAGOA SALGADA,17310
0017,17,RN,LAJES,17337
0068,68,RN,LAJES PINTADAS,17353
0039,39,RN,LUCRÉCIA,17370
0042,42,RN,LUÍS GOMES,17396
0030,30,RN,MACAU,17434
0005,5,RN,MACAÍBA,17418
0042,42,RN,MAJOR SALES,16160
0065,65,RN,MARCELINO VIEIRA,17450
0038,38,RN,MARTINS,17477
0064,64,RN,MAXARANGUAPE,17493
0037,37,RN,MESSIAS TARGINO,17213
0012,12,RN,MONTANHAS,17531
0044,44,RN,MONTE ALEGRE,17558
0015,15,RN,MONTE DAS GAMELEIRAS,17574
0034,34,RN,MOSSORÓ,17590
0033,33,RN,MOSSORÓ,17590
0002,2,RN,NATAL,17612
0003,3,RN,NATAL,17612
0004,4,RN,NATAL,17612
0069,69,RN,NATAL,17612
0001,1,RN,NATAL,17612
0012,12,RN,NOVA CRUZ,17655
0067,67,RN,NÍSIA FLORESTA,17639
0039,39,RN,OLHO D&apos;ÁGUA DO BORGES,17671
0023,23,RN,OURO BRANCO,17698
0042,42,RN,PARANÁ,17710
0052,52,RN,PARAZINHO,17752
0054,54,RN,PARAÚ,17736
0024,24,RN,PARELHAS,17779
0050,50,RN,PARNAMIRIM,17795
0012,12,RN,PASSA E FICA,17817
0013,13,RN,PASSAGEM,17833
0037,37,RN,PATU,17850
0040,40,RN,PAU DOS FERROS,17876
0052,52,RN,PEDRA GRANDE,17892
0017,17,RN,PEDRA PRETA,17914
0017,17,RN,PEDRO AVELINO,17930
0011,11,RN,PEDRO VELHO,17957
0047,47,RN,PENDÊNCIAS,17973
0041,41,RN,PILÕES,17990
0063,63,RN,PORTALEGRE,18031
0032,32,RN,PORTO DO MANGUE,16284
0062,62,RN,POÇO BRANCO,18015
0046,46,RN,PUREZA,18074
0065,65,RN,RAFAEL FERNANDES,18090
0037,37,RN,RAFAEL GODEIRO,18937
0063,63,RN,RIACHO DA CRUZ,18112
0065,65,RN,RIACHO DE SANTANA,18139
0008,8,RN,RIACHUELO,18155
0064,64,RN,RIO DO FOGO,16268
0045,45,RN,RODOLFO FERNANDES,18171
0019,19,RN,RUY BARBOSA,18198
0016,16,RN,SANTA CRUZ,18236
0008,8,RN,SANTA MARIA,16241
0018,18,RN,SANTANA DO MATOS,18279
0024,24,RN,SANTANA DO SERIDÓ,18252
0013,13,RN,SANTO ANTÔNIO,18295
0005,5,RN,SENADOR ELÓI DE SOUZA,18597
0067,67,RN,SENADOR GEORGINO AVELINO,18619
0053,53,RN,SERRA CAIADA,18058
0015,15,RN,SERRA DE SÃO BENTO,18635
0058,58,RN,SERRA DO MEL,16020
0026,26,RN,SERRA NEGRA DO NORTE,18651
0013,13,RN,SERRINHA,18678
0038,38,RN,SERRINHA DOS PINTOS,16209
0045,45,RN,SEVERIANO MELO,18694
0052,52,RN,SÃO BENTO DO NORTE,18317
0016,16,RN,SÃO BENTO DO TRAIRÍ,18333
0023,23,RN,SÃO FERNANDO,18350
0040,40,RN,SÃO FRANCISCO DO OESTE,18210
0051,51,RN,SÃO GONÇALO DO AMARANTE,18376
0007,7,RN,SÃO JOSÉ DE MIPIBU,18414
0015,15,RN,SÃO JOSÉ DO CAMPESTRE,18430
0022,22,RN,SÃO JOSÉ DO SERIDÓ,18457
0026,26,RN,SÃO JOÃO DO SABUGI,18392
0043,43,RN,SÃO MIGUEL,18473
0014,14,RN,SÃO MIGUEL DO GOSTOSO,16063
0008,8,RN,SÃO PAULO DO POTENGI,18490
0008,8,RN,SÃO PEDRO,18511
0027,27,RN,SÃO RAFAEL,18538
0019,19,RN,SÃO TOMÉ,18554
0021,21,RN,SÃO VICENTE,18570
0053,53,RN,SÍTIO NOVO,18716
0063,63,RN,TABOLEIRO GRANDE,18732
0046,46,RN,TAIPU,18759
0053,53,RN,TANGARÁ,18775
0041,41,RN,TENENTE ANANIAS,18791
0021,21,RN,TENENTE LAURENTINO CRUZ,16004
0049,49,RN,TIBAU,16225
0009,9,RN,TIBAU DO SUL,18813
0023,23,RN,TIMBAÚBA DOS BATISTAS,18830
0014,14,RN,TOUROS,18856
0031,31,RN,TRIUNFO POTIGUAR,16128
0039,39,RN,UMARIZAL,18872
0049,49,RN,UPANEMA,18899
0043,43,RN,VENHA-VER,16187
0007,7,RN,VERA CRUZ,18953
0011,11,RN,VILA FLOR,18996
0063,63,RN,VIÇOSA,18970
0013,13,RN,VÁRZEA,18910
0065,65,RN,ÁGUA NOVA,16071
0007,7,RS,ACEGUÁ,88986
0119,119,RS,AGUDO,85014
0023,23,RS,AJURICABA,85030
0102,102,RS,ALECRIM,85057
0005,5,RS,ALEGRETE,85073
0089,89,RS,ALEGRIA,85545
0015,15,RS,ALMIRANTE TAMANDARÉ DO SUL,89001
0144,144,RS,ALPESTRE,85090
0004,4,RS,ALTO ALEGRE,84808
0165,165,RS,ALTO FELIZ,86282
0074,74,RS,ALVORADA,85111
0124,124,RS,ALVORADA,85111
0019,19,RS,AMARAL FERRADOR,86045
0064,64,RS,AMETISTA DO SUL,86304
0075,75,RS,ANDRÉ DA ROCHA,86100
0145,145,RS,ANTA GORDA,85138
0006,6,RS,ANTÔNIO PRADO,85154
0012,12,RS,ARAMBARÉ,86320
0131,131,RS,ARARICÁ,88862
0020,20,RS,ARATIBA,85170
0104,104,RS,ARROIO DO MEIO,85197
0034,34,RS,ARROIO DO PADRE,89028
0085,85,RS,ARROIO DO SAL,85308
0154,154,RS,ARROIO DO TIGRE,85235
0050,50,RS,ARROIO DOS RATOS,85219
0092,92,RS,ARROIO GRANDE,85251
0145,145,RS,ARVOREZINHA,85278
0155,155,RS,AUGUSTO PESTANA,85294
0142,142,RS,BAGÉ,85316
0007,7,RS,BAGÉ,85316
0110,110,RS,BALNEÁRIO PINHAL,88927
0101,101,RS,BARRA DO GUARITA,86363
0057,57,RS,BARRA DO QUARAÍ,88625
0151,151,RS,BARRA DO RIBEIRO,85375
0020,20,RS,BARRA DO RIO AZUL,86380
0083,83,RS,BARRA FUNDA,86401
0103,103,RS,BARRACÃO,85359
